,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
train5759,0,0,0,0,0,0,20,9,0,0,1,1,0,22,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5760,0,0,0,1,0,0,15,10,0,0,8,5,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5761,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train5762,0,0,0,2,0,5,20,4,0,4,20,2,0,9,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,1,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
train5763,0,0,0,1,0,0,0,14,0,0,0,1,7,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5764,0,0,0,1,0,4,5,4,0,0,4,0,0,2,0,0,0,5,6,0,0,6,4,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5765,0,0,0,1,0,4,13,1,0,1,3,1,1,0,0,0,6,0,8,0,1,0,7,0,0,0,0,2,0,0,0,0,0,1,1,2,2,6,5,0,4,2,0,4,1,2,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
train5766,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
train5767,0,0,0,6,0,6,0,0,0,2,0,4,2,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train5768,0,0,0,2,0,1,0,3,0,0,2,2,7,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,4,0,0,2,0,4,0,0,0,0,0,0,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
train5769,0,0,0,1,0,0,12,40,0,0,6,3,6,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,6,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5770,0,0,0,0,0,2,0,4,0,0,2,0,2,0,0,0,8,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
train5771,0,0,0,0,0,0,15,15,0,0,24,0,0,10,0,0,0,0,4,0,0,8,0,0,0,0,0,0,1,0,0,0,0,35,0,0,0,6,16,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
train5772,0,0,0,1,0,6,0,1,0,0,0,3,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5773,0,0,0,1,0,0,0,6,0,0,0,0,3,0,0,0,0,0,25,0,15,0,0,12,0,7,0,0,0,0,12,3,0,0,0,3,5,0,0,0,0,0,0,8,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5774,0,0,0,15,0,0,0,20,0,0,0,5,20,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,30,0,0,0,0,0,2,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0
train5775,5,0,0,4,0,13,0,0,1,3,0,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,6,3,0,37,0,0,0,0,0,0,0,13,0,0,23,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5776,0,0,0,1,0,25,5,10,0,0,45,0,18,12,0,0,0,20,40,0,0,20,0,2,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5777,0,0,0,0,0,0,14,7,0,0,17,1,2,2,6,0,0,0,10,0,1,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,1,0,0,2,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5778,0,0,0,1,0,10,0,1,0,4,1,15,4,0,0,0,30,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,25,0,0,0,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,7,20,0,7,15,1,0,0,0,0,0,0,0,0,0,0,0
train5779,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,10,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train5780,0,0,0,1,0,0,5,2,0,3,3,1,2,2,0,0,1,2,5,0,0,0,0,3,0,0,0,0,0,2,0,0,0,8,0,0,0,4,4,0,0,0,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5781,0,0,0,1,0,12,0,7,0,6,1,3,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,19,0,2,0,0,0,0,0,0,0,1,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
train5782,0,0,0,2,0,0,0,4,0,7,5,5,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
train5783,0,0,0,0,0,5,25,15,0,0,15,6,0,5,0,0,15,40,1,0,0,20,8,8,0,0,0,0,0,5,0,0,0,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5784,0,0,0,5,0,20,0,4,0,2,20,2,4,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,20,0,0,0,0,0,6,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5785,0,0,0,0,0,5,0,1,0,5,2,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
train5786,0,0,0,1,0,0,0,0,0,2,12,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5787,0,0,0,2,0,1,0,1,0,1,0,2,1,0,0,0,4,0,1,0,2,0,0,1,0,2,0,0,0,0,1,7,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train5788,0,0,0,2,0,6,0,0,0,10,0,9,6,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,4,0,0,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5789,0,0,0,0,0,0,0,1,0,1,1,0,4,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
train5790,0,0,0,2,0,6,0,0,0,0,0,0,2,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5791,0,0,2,4,0,6,0,0,0,6,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,1,0,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train5792,0,0,0,0,0,1,6,3,0,0,3,0,3,2,0,0,4,9,6,0,0,3,4,2,0,0,0,0,5,8,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
train5793,15,0,5,1,0,3,0,0,10,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5794,0,0,0,5,0,6,0,0,1,5,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5795,0,0,0,0,0,0,0,1,0,5,3,6,8,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,3,24,0,0,0,0,0,35,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
train5796,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
train5797,0,0,0,0,0,2,0,3,0,0,3,0,0,0,0,0,4,0,25,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
train5798,0,0,2,3,0,1,0,4,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
train5799,0,0,0,0,0,0,15,5,0,0,8,5,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0
train5800,0,0,0,0,0,2,0,1,0,1,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5801,0,0,0,0,0,0,8,0,0,4,0,0,1,0,0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train5802,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0
train5803,9,0,0,4,0,11,0,0,3,4,0,16,0,0,0,0,0,0,30,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,6,4,0,30,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5804,0,0,0,0,0,3,46,2,0,0,31,8,0,16,0,1,0,0,2,0,0,27,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,23,4,0,14,0,0,0,0,3,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0
train5805,0,0,0,0,0,1,22,45,0,2,46,4,1,4,0,0,0,14,50,0,0,88,0,0,0,1,0,37,18,0,0,0,1,52,0,0,0,3,1,0,0,6,0,0,0,0,0,0,48,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
train5806,0,0,0,1,0,0,23,4,0,0,1,2,0,9,0,0,0,0,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5807,0,0,0,1,0,2,0,5,0,2,2,1,7,0,0,0,0,3,30,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,1,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5808,0,0,0,0,0,15,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,3,0,2,10,7,0,0,0,0,0,0,0,0,0,0,0
train5809,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2,0,40,0,0,3,0,5,0,0,0,0,100,30,0,0,0,0,0,1,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5810,0,0,0,0,0,6,0,3,0,10,2,12,5,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,0,0,0,0,0,0,0,0,15,0,0,4,0,0,0,0,0,4,0,5,0,0,0,0,20,15,4,0,0,0,0,10,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0
train5811,0,0,0,2,0,1,4,0,0,4,1,2,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5812,0,0,0,2,0,0,6,12,0,3,0,4,5,3,0,0,29,4,5,0,0,2,6,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5813,0,0,0,0,0,2,0,1,0,0,5,3,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5814,0,0,0,0,0,0,6,0,0,4,4,7,2,4,0,0,7,2,8,0,0,2,7,10,0,0,0,0,0,3,0,0,0,4,0,0,0,11,2,0,3,0,0,22,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
train5815,0,0,0,0,0,0,0,1,0,2,5,5,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,3,25,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
train5816,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5817,0,0,0,0,0,2,0,30,0,0,12,3,2,2,0,0,0,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5818,0,0,0,0,0,0,6,5,0,10,8,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,10,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
train5819,0,0,0,2,0,4,0,0,0,5,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,6,4,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0
train5820,0,0,0,0,0,2,0,13,0,0,0,1,4,0,0,0,0,6,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,6,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5821,0,0,0,1,0,3,0,1,0,0,3,2,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
train5822,0,0,0,0,0,1,0,10,0,3,3,6,16,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,16,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,24,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5823,8,1,0,1,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
train5824,0,0,0,1,0,8,0,0,0,4,15,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5825,0,0,0,0,0,6,0,7,0,0,1,2,0,1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,6,11,4,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5826,0,0,0,0,0,5,0,4,0,2,18,3,2,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5827,0,0,0,1,0,8,0,3,0,3,0,0,1,0,0,0,0,0,9,0,12,0,0,2,1,0,0,0,0,0,2,7,0,0,0,2,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5828,20,4,8,3,7,22,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,1,0,0,0,0,100,18,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5830,0,0,1,2,0,3,11,22,0,3,0,11,0,5,0,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,5,0,2,0,0,1,0,0,1,5,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
train5831,0,0,0,3,0,10,0,0,0,2,0,0,5,0,0,0,0,0,5,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5832,0,0,0,0,0,0,24,5,0,0,20,4,0,12,0,1,0,0,10,0,0,30,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,7,4,0,6,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
train5833,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5834,0,0,0,2,0,0,20,16,0,2,0,24,2,2,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0
train5835,0,0,0,0,0,3,0,1,0,0,1,3,1,1,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5836,0,0,0,1,0,8,0,0,0,0,1,14,2,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train5837,0,0,0,7,0,12,0,0,0,8,14,11,0,3,0,0,0,0,52,0,0,0,0,7,0,0,0,0,0,26,0,0,0,0,0,0,0,41,0,0,3,0,0,0,0,0,63,1,0,0,0,0,0,1,0,30,20,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
